tile,dec,ra
CFIS_LSB.400.243.r,31.5,234.5655393228018
CFIS_LSB.400.244.r,32.0,235.8356806724193
CFIS_LSB.400.245.r,32.5,237.13780948683214
CFIS_LSB.400.246.r,33.0,238.47265856718948
CFIS_LSB.400.247.r,33.5,239.8409886670196
CFIS_LSB.400.248.r,34.0,241.2435897007811
CFIS_LSB.400.249.r,34.5,242.68128201872943
CFIS_LSB.400.250.r,35.0,244.1549177522912
CFIS_LSB.400.251.r,35.5,245.66538223444687
CFIS_LSB.400.252.r,36.0,247.21359549995793
CFIS_LSB.400.253.r,36.5,248.80051387063614
CFIS_LSB.400.254.r,37.0,250.42713163124515
CFIS_LSB.400.255.r,37.5,252.09448280205288
CFIS_LSB.400.256.r,38.0,253.80364301451576
CFIS_LSB.400.257.r,38.5,255.5557314970798
CFIS_LSB.400.258.r,39.0,257.3519131786335
CFIS_LSB.400.259.r,39.5,259.19340091774336
CFIS_LSB.400.260.r,40.0,261.0814578664557
CFIS_LSB.400.261.r,40.5,263.01739997815696
CFIS_LSB.400.262.r,41.0,265.0025986697622
CFIS_LSB.400.263.r,41.5,267.0384836493485
CFIS_LSB.400.264.r,42.0,269.12654592127524
CFIS_LSB.400.265.r,42.5,271.2683409818514
CFIS_LSB.400.266.r,43.0,273.465492219719
CFIS_LSB.401.238.r,29.0,229.24249060860066
CFIS_LSB.401.239.r,29.5,230.3655860877425
CFIS_LSB.401.240.r,30.0,231.51745794503992
CFIS_LSB.401.241.r,30.5,232.69871680904754
CFIS_LSB.401.242.r,31.0,233.90999614167376
CFIS_LSB.401.243.r,31.5,235.1519531711088
CFIS_LSB.401.244.r,32.0,236.42526987410034
CFIS_LSB.401.245.r,32.5,237.73065401054922
CFIS_LSB.401.246.r,33.0,239.06884021360747
CFIS_LSB.401.247.r,33.5,240.44059113868713
CFIS_LSB.401.248.r,34.0,241.84669867503305
CFIS_LSB.401.249.r,34.5,243.28798522377625
CFIS_LSB.401.250.r,35.0,244.76530504667193
CFIS_LSB.401.251.r,35.5,246.27954569003296
CFIS_LSB.401.252.r,36.0,247.83162948870782
CFIS_LSB.401.253.r,36.5,249.42251515531274
CFIS_LSB.401.254.r,37.0,251.05319946032324
CFIS_LSB.401.255.r,37.5,252.72471900905802
CFIS_LSB.401.256.r,38.0,254.43815212205203
CFIS_LSB.401.257.r,38.5,256.1946208258225
CFIS_LSB.401.258.r,39.0,257.99529296158005
CFIS_LSB.401.259.r,39.5,259.84138442003774
CFIS_LSB.401.260.r,40.0,261.73416151112184
CFIS_LSB.401.261.r,40.5,263.67494347810236
CFIS_LSB.401.262.r,41.0,265.6651051664366
CFIS_LSB.401.263.r,41.5,267.7060798584719
CFIS_LSB.401.264.r,42.0,269.7993622860784
CFIS_LSB.401.265.r,42.5,271.946511834306
CFIS_LSB.401.266.r,43.0,274.1491559502683
CFIS_LSB.402.238.r,29.0,229.81416764253734
CFIS_LSB.402.239.r,29.5,230.94006385853487
CFIS_LSB.402.240.r,30.0,232.09480821422954
CFIS_LSB.402.241.r,30.5,233.2790128609404
CFIS_LSB.402.242.r,31.0,234.49331284028142
CFIS_LSB.402.243.r,31.5,235.73836701941582
CFIS_LSB.402.244.r,32.0,237.01485907578137
CFIS_LSB.402.245.r,32.5,238.3234985342663
CFIS_LSB.402.246.r,33.0,239.66502186002543
CFIS_LSB.402.247.r,33.5,241.0401936103547
CFIS_LSB.402.248.r,34.0,242.449807649285
CFIS_LSB.402.249.r,34.5,243.8946884288231
CFIS_LSB.402.250.r,35.0,245.37569234105266
CFIS_LSB.402.251.r,35.5,246.89370914561908
CFIS_LSB.402.252.r,36.0,248.44966347745773
CFIS_LSB.402.253.r,36.5,250.04451643998934
CFIS_LSB.402.254.r,37.0,251.67926728940137
CFIS_LSB.402.255.r,37.5,253.35495521606316
CFIS_LSB.402.256.r,38.0,255.07266122958833
CFIS_LSB.402.257.r,38.5,256.8335101545652
CFIS_LSB.402.258.r,39.0,258.6386727445266
CFIS_LSB.402.259.r,39.5,260.48936792233206
CFIS_LSB.402.260.r,40.0,262.38686515578803
CFIS_LSB.402.261.r,40.5,264.33248697804777
CFIS_LSB.402.262.r,41.0,266.32761166311104
CFIS_LSB.402.263.r,41.5,268.3736760675953
CFIS_LSB.402.264.r,42.0,270.4721786508816
CFIS_LSB.402.265.r,42.5,272.62468268676065
CFIS_LSB.403.238.r,29.0,230.385844676474
CFIS_LSB.403.239.r,29.5,231.51454162932725
CFIS_LSB.403.240.r,30.0,232.67215848341917
CFIS_LSB.403.241.r,30.5,233.8593089128333
CFIS_LSB.403.242.r,31.0,235.07662953888908
CFIS_LSB.403.243.r,31.5,236.3247808677228
CFIS_LSB.403.244.r,32.0,237.60444827746244
CFIS_LSB.403.245.r,32.5,238.91634305798337
CFIS_LSB.403.246.r,33.0,240.2612035064434
CFIS_LSB.403.247.r,33.5,241.63979608202223
CFIS_LSB.403.248.r,34.0,243.05291662353696
CFIS_LSB.403.249.r,34.5,244.5013916338699
CFIS_LSB.403.250.r,35.0,245.98607963543338
CFIS_LSB.403.251.r,35.5,247.5078726012052
CFIS_LSB.403.252.r,36.0,249.06769746620762
CFIS_LSB.403.253.r,36.5,250.6665177246659
CFIS_LSB.403.254.r,37.0,252.30533511847946
CFIS_LSB.403.255.r,37.5,253.9851914230683
CFIS_LSB.403.256.r,38.0,255.7071703371246
CFIS_LSB.403.257.r,38.5,257.47239948330787
CFIS_LSB.403.258.r,39.0,259.2820525274732
CFIS_LSB.403.259.r,39.5,261.13735142462644
CFIS_LSB.403.260.r,40.0,263.03956880045416
CFIS_LSB.403.261.r,40.5,264.9900304779931
CFIS_LSB.403.262.r,41.0,266.9901181597854
CFIS_LSB.403.263.r,41.5,269.04127227671864
CFIS_LSB.403.264.r,42.0,271.1449950156848
CFIS_LSB.403.265.r,42.5,273.3028535392153
CFIS_LSB.404.238.r,29.0,230.95752171041065
CFIS_LSB.404.239.r,29.5,232.08901940011964
CFIS_LSB.404.240.r,30.0,233.2495087526088
CFIS_LSB.404.241.r,30.5,234.4396049647262
CFIS_LSB.404.242.r,31.0,235.65994623749674
CFIS_LSB.404.243.r,31.5,236.91119471602983
CFIS_LSB.404.244.r,32.0,238.19403747914347
CFIS_LSB.404.245.r,32.5,239.50918758170044
CFIS_LSB.404.246.r,33.0,240.85738515286138
CFIS_LSB.404.247.r,33.5,242.23939855368977
CFIS_LSB.404.248.r,34.0,243.6560255977889
CFIS_LSB.404.249.r,34.5,245.10809483891674
CFIS_LSB.404.250.r,35.0,246.5964669298141
CFIS_LSB.404.251.r,35.5,248.12203605679133
CFIS_LSB.404.252.r,36.0,249.6857314549575
CFIS_LSB.404.253.r,36.5,251.2885190093425
CFIS_LSB.404.254.r,37.0,252.9314029475576
CFIS_LSB.404.255.r,37.5,254.6154276300734
CFIS_LSB.404.256.r,38.0,256.3416794446609
CFIS_LSB.404.257.r,38.5,258.1112888120506
CFIS_LSB.404.258.r,39.0,259.9254323104198
CFIS_LSB.404.259.r,39.5,261.78533492692077
CFIS_LSB.404.260.r,40.0,263.6922724451203
CFIS_LSB.404.261.r,40.5,265.6475739779385
CFIS_LSB.404.262.r,41.0,267.65262465645986
CFIS_LSB.404.263.r,41.5,269.708868485842
CFIS_LSB.404.264.r,42.0,271.81781138048797
CFIS_LSB.404.265.r,42.5,273.9810243916699
CFIS_LSB.405.238.r,29.0,231.52919874434733
CFIS_LSB.405.239.r,29.5,232.663497170912
CFIS_LSB.405.240.r,30.0,233.8268590217984
CFIS_LSB.405.241.r,30.5,235.0199010166191
CFIS_LSB.405.242.r,31.0,236.2432629361044
CFIS_LSB.405.243.r,31.5,237.49760856433682
CFIS_LSB.405.244.r,32.0,238.78362668082454
CFIS_LSB.405.245.r,32.5,240.10203210541752
CFIS_LSB.405.246.r,33.0,241.45356679927934
CFIS_LSB.405.247.r,33.5,242.83900102535733
CFIS_LSB.405.248.r,34.0,244.25913457204086
CFIS_LSB.405.249.r,34.5,245.71479804396355
CFIS_LSB.405.250.r,35.0,247.20685422419484
CFIS_LSB.405.251.r,35.5,248.73619951237745
CFIS_LSB.405.252.r,36.0,250.3037654437074
CFIS_LSB.405.253.r,36.5,251.9105202940191
CFIS_LSB.405.254.r,37.0,253.5574707766357
CFIS_LSB.405.255.r,37.5,255.24566383707855
CFIS_LSB.405.256.r,38.0,256.9761885521972
CFIS_LSB.405.257.r,38.5,258.7501781407933
CFIS_LSB.405.258.r,39.0,260.5688120933664
CFIS_LSB.405.259.r,39.5,262.43331842921515
CFIS_LSB.405.260.r,40.0,264.3449760897864
CFIS_LSB.405.261.r,40.5,266.3051174778839
CFIS_LSB.405.262.r,41.0,268.31513115313425
CFIS_LSB.405.263.r,41.5,270.37646469496536
CFIS_LSB.405.264.r,42.0,272.49062774529114
CFIS_LSB.406.238.r,29.0,232.10087577828398
CFIS_LSB.406.239.r,29.5,233.23797494170438
CFIS_LSB.406.240.r,30.0,234.40420929098804
CFIS_LSB.406.241.r,30.5,235.60019706851196
CFIS_LSB.406.242.r,31.0,236.8265796347121
CFIS_LSB.406.243.r,31.5,238.08402241264383
CFIS_LSB.406.244.r,32.0,239.37321588250558
CFIS_LSB.406.245.r,32.5,240.69487662913463
CFIS_LSB.406.246.r,33.0,242.04974844569733
CFIS_LSB.406.247.r,33.5,243.43860349702487
CFIS_LSB.406.248.r,34.0,244.8622435462928
CFIS_LSB.406.249.r,34.5,246.32150124901037
CFIS_LSB.406.250.r,35.0,247.81724151857557
CFIS_LSB.406.251.r,35.5,249.35036296796355
CFIS_LSB.406.252.r,36.0,250.9217994324573
CFIS_LSB.406.253.r,36.5,252.5325215786957
CFIS_LSB.406.254.r,37.0,254.1835386057138
CFIS_LSB.406.255.r,37.5,255.8759000440837
CFIS_LSB.406.256.r,38.0,257.6106976597335
CFIS_LSB.406.257.r,38.5,259.389067469536
CFIS_LSB.406.258.r,39.0,261.21219187631294
CFIS_LSB.406.259.r,39.5,263.08130193150953
CFIS_LSB.406.260.r,40.0,264.99767973445256
CFIS_LSB.406.261.r,40.5,266.96266097782933
CFIS_LSB.406.262.r,41.0,268.9776376498087
CFIS_LSB.406.263.r,41.5,271.0440609040888
CFIS_LSB.406.264.r,42.0,273.16344411009436
CFIS_LSB.407.238.r,29.0,232.67255281222063
CFIS_LSB.407.239.r,29.5,233.81245271249676
CFIS_LSB.407.240.r,30.0,234.98155956017766
CFIS_LSB.407.241.r,30.5,236.18049312040486
CFIS_LSB.407.242.r,31.0,237.40989633331975
CFIS_LSB.407.243.r,31.5,238.67043626095082
CFIS_LSB.407.244.r,32.0,239.9628050841866
CFIS_LSB.407.245.r,32.5,241.2877211528517
CFIS_LSB.407.246.r,33.0,242.6459300921153
CFIS_LSB.407.247.r,33.5,244.03820596869244
CFIS_LSB.407.248.r,34.0,245.46535252054477
CFIS_LSB.407.249.r,34.5,246.9282044540572
CFIS_LSB.407.250.r,35.0,248.4276288129563
CFIS_LSB.407.251.r,35.5,249.96452642354967
CFIS_LSB.407.252.r,36.0,251.5398334212072
CFIS_LSB.407.253.r,36.5,253.15452286337228
CFIS_LSB.407.254.r,37.0,254.80960643479193
CFIS_LSB.407.255.r,37.5,256.50613625108883
CFIS_LSB.407.256.r,38.0,258.2452067672698
CFIS_LSB.407.257.r,38.5,260.0279567982787
CFIS_LSB.407.258.r,39.0,261.85557165925957
CFIS_LSB.407.259.r,39.5,263.72928543380385
CFIS_LSB.407.260.r,40.0,265.6503833791187
CFIS_LSB.407.261.r,40.5,267.62020447777473
CFIS_LSB.407.262.r,41.0,269.64014414648307
CFIS_LSB.407.263.r,41.5,271.71165711321214
CFIS_LSB.407.264.r,42.0,273.83626047489753
CFIS_LSB.408.238.r,29.0,233.24422984615728
CFIS_LSB.408.239.r,29.5,234.38693048328912
CFIS_LSB.408.240.r,30.0,235.5589098293673
CFIS_LSB.408.241.r,30.5,236.76078917229773
CFIS_LSB.408.242.r,31.0,237.9932130319274
CFIS_LSB.408.243.r,31.5,239.25685010925784
CFIS_LSB.408.244.r,32.0,240.55239428586768
CFIS_LSB.408.245.r,32.5,241.88056567656878
CFIS_LSB.408.246.r,33.0,243.24211173853328
CFIS_LSB.408.247.r,33.5,244.63780844035998
CFIS_LSB.408.248.r,34.0,246.0684614947967
CFIS_LSB.408.249.r,34.5,247.53490765910402
CFIS_LSB.408.250.r,35.0,249.03801610733703
CFIS_LSB.408.251.r,35.5,250.5786898791358
CFIS_LSB.408.252.r,36.0,252.15786740995708
CFIS_LSB.408.253.r,36.5,253.77652414804888
CFIS_LSB.408.254.r,37.0,255.43567426387003
CFIS_LSB.408.255.r,37.5,257.13637245809394
CFIS_LSB.408.256.r,38.0,258.87971587480604
CFIS_LSB.408.257.r,38.5,260.6668461270214
CFIS_LSB.408.258.r,39.0,262.49895144220613
CFIS_LSB.408.259.r,39.5,264.37726893609823
CFIS_LSB.408.260.r,40.0,266.3030870237848
CFIS_LSB.408.261.r,40.5,268.2777479777201
CFIS_LSB.408.262.r,41.0,270.30265064315745
CFIS_LSB.408.263.r,41.5,272.3792533223355
CFIS_LSB.408.264.r,42.0,274.5090768397007
CFIS_LSB.409.238.r,29.0,233.81590688009396
CFIS_LSB.409.239.r,29.5,234.9614082540815
CFIS_LSB.409.240.r,30.0,236.13626009855693
CFIS_LSB.409.241.r,30.5,237.34108522419064
CFIS_LSB.409.242.r,31.0,238.57652973053507
CFIS_LSB.409.243.r,31.5,239.84326395756483
CFIS_LSB.409.244.r,32.0,241.1419834875487
CFIS_LSB.409.245.r,32.5,242.47341020028585
CFIS_LSB.409.246.r,33.0,243.83829338495124
CFIS_LSB.409.247.r,33.5,245.2374109120275
CFIS_LSB.409.248.r,34.0,246.67157046904867
CFIS_LSB.409.249.r,34.5,248.14161086415083
CFIS_LSB.409.250.r,35.0,249.64840340171776
CFIS_LSB.409.251.r,35.5,251.19285333472192
CFIS_LSB.409.252.r,36.0,252.775901398707
CFIS_LSB.409.253.r,36.5,254.39852543272548
CFIS_LSB.409.254.r,37.0,256.0617420929482
CFIS_LSB.409.255.r,37.5,257.76660866509906
CFIS_LSB.409.256.r,38.0,259.51422498234234
CFIS_LSB.409.257.r,38.5,261.3057354557641
CFIS_LSB.409.258.r,39.0,263.1423312251527
CFIS_LSB.409.259.r,39.5,265.02525243839256
CFIS_LSB.409.260.r,40.0,266.95579066845096
CFIS_LSB.409.261.r,40.5,268.9352914776655
CFIS_LSB.409.262.r,41.0,270.9651571398319
CFIS_LSB.409.263.r,41.5,273.04684953145886
CFIS_LSB.410.238.r,29.0,234.3875839140306
CFIS_LSB.410.239.r,29.5,235.5358860248739
CFIS_LSB.410.240.r,30.0,236.71361036774655
CFIS_LSB.410.241.r,30.5,237.9213812760835
CFIS_LSB.410.242.r,31.0,239.15984642914273
CFIS_LSB.410.243.r,31.5,240.42967780587185
CFIS_LSB.410.244.r,32.0,241.73157268922978
CFIS_LSB.410.245.r,32.5,243.06625472400293
CFIS_LSB.410.246.r,33.0,244.43447503136923
CFIS_LSB.410.247.r,33.5,245.83701338369508
CFIS_LSB.410.248.r,34.0,247.2746794433006
CFIS_LSB.410.249.r,34.5,248.74831406919768
CFIS_LSB.410.250.r,35.0,250.2587906960985
CFIS_LSB.410.251.r,35.5,251.80701679030804
CFIS_LSB.410.252.r,36.0,253.39393538745688
CFIS_LSB.410.253.r,36.5,255.02052671740205
CFIS_LSB.410.254.r,37.0,256.68780992202625
CFIS_LSB.410.255.r,37.5,258.3968448721042
CFIS_LSB.410.256.r,38.0,260.14873408987864
CFIS_LSB.410.257.r,38.5,261.9446247845068
CFIS_LSB.410.258.r,39.0,263.78571100809927
CFIS_LSB.410.259.r,39.5,265.67323594068694
CFIS_LSB.410.260.r,40.0,267.60849431311715
CFIS_LSB.410.261.r,40.5,269.5928349776109
CFIS_LSB.410.262.r,41.0,271.62766363650627
CFIS_LSB.410.263.r,41.5,273.7144457405822
CFIS_LSB.411.238.r,29.0,234.95926094796727
CFIS_LSB.411.239.r,29.5,236.11036379566625
CFIS_LSB.411.240.r,30.0,237.29096063693618
CFIS_LSB.411.241.r,30.5,238.5016773279764
CFIS_LSB.411.242.r,31.0,239.7431631277504
CFIS_LSB.411.243.r,31.5,241.01609165417887
CFIS_LSB.411.244.r,32.0,242.32116189091082
CFIS_LSB.411.245.r,32.5,243.65909924772
CFIS_LSB.411.246.r,33.0,245.0306566777872
CFIS_LSB.411.247.r,33.5,246.43661585536262
CFIS_LSB.411.248.r,34.0,247.87778841755258
CFIS_LSB.411.249.r,34.5,249.3550172742445
CFIS_LSB.411.250.r,35.0,250.86917799047922
CFIS_LSB.411.251.r,35.5,252.42118024589413
CFIS_LSB.411.252.r,36.0,254.01196937620676
CFIS_LSB.411.253.r,36.5,255.64252800207865
CFIS_LSB.411.254.r,37.0,257.31387775110437
CFIS_LSB.411.255.r,37.5,259.02708107910934
CFIS_LSB.411.256.r,38.0,260.78324319741495
CFIS_LSB.411.257.r,38.5,262.58351411324946
CFIS_LSB.411.258.r,39.0,264.4290907910459
CFIS_LSB.411.259.r,39.5,266.3212194429813
CFIS_LSB.411.260.r,40.0,268.2611979577833
CFIS_LSB.411.261.r,40.5,270.2503784775563
CFIS_LSB.411.262.r,41.0,272.2901701331807
CFIS_LSB.412.238.r,29.0,235.53093798190395
CFIS_LSB.412.239.r,29.5,236.68484156645863
CFIS_LSB.412.240.r,30.0,237.8683109061258
CFIS_LSB.412.241.r,30.5,239.08197337986928
CFIS_LSB.412.242.r,31.0,240.32647982635808
CFIS_LSB.412.243.r,31.5,241.60250550248585
CFIS_LSB.412.244.r,32.0,242.91075109259188
CFIS_LSB.412.245.r,32.5,244.25194377143708
CFIS_LSB.412.246.r,33.0,245.62683832420518
CFIS_LSB.412.247.r,33.5,247.03621832703018
CFIS_LSB.412.248.r,34.0,248.48089739180452
CFIS_LSB.412.249.r,34.5,249.96172047929133
CFIS_LSB.412.250.r,35.0,251.47956528485994
CFIS_LSB.412.251.r,35.5,253.03534370148026
CFIS_LSB.412.252.r,36.0,254.63000336495668
CFIS_LSB.412.253.r,36.5,256.26452928675525
CFIS_LSB.412.254.r,37.0,257.9399455801825
CFIS_LSB.412.255.r,37.5,259.6573172861145
CFIS_LSB.412.256.r,38.0,261.4177523049512
CFIS_LSB.412.257.r,38.5,263.2224034419922
CFIS_LSB.412.258.r,39.0,265.07247057399246
CFIS_LSB.412.259.r,39.5,266.96920294527564
CFIS_LSB.412.260.r,40.0,268.9139016024494
CFIS_LSB.412.261.r,40.5,270.90792197750164
CFIS_LSB.412.262.r,41.0,272.9526766298551
CFIS_LSB.413.238.r,29.0,236.1026150158406
CFIS_LSB.413.239.r,29.5,237.25931933725101
CFIS_LSB.413.240.r,30.0,238.44566117531542
CFIS_LSB.413.241.r,30.5,239.66226943176218
CFIS_LSB.413.242.r,31.0,240.90979652496574
CFIS_LSB.413.243.r,31.5,242.18891935079287
CFIS_LSB.413.244.r,32.0,243.50034029427292
CFIS_LSB.413.245.r,32.5,244.8447882951542
CFIS_LSB.413.246.r,33.0,246.22301997062314
CFIS_LSB.413.247.r,33.5,247.63582079869772
CFIS_LSB.413.248.r,34.0,249.08400636605649
CFIS_LSB.413.249.r,34.5,250.56842368433814
CFIS_LSB.413.250.r,35.0,252.08995257924067
CFIS_LSB.413.251.r,35.5,253.64950715706638
CFIS_LSB.413.252.r,36.0,255.24803735370656
CFIS_LSB.413.253.r,36.5,256.8865305714318
CFIS_LSB.413.254.r,37.0,258.5660134092606
CFIS_LSB.413.255.r,37.5,260.2875534931196
CFIS_LSB.413.256.r,38.0,262.0522614124875
CFIS_LSB.413.257.r,38.5,263.8612927707349
CFIS_LSB.413.258.r,39.0,265.71585035693903
CFIS_LSB.413.259.r,39.5,267.61718644757
CFIS_LSB.413.260.r,40.0,269.56660524711555
CFIS_LSB.413.261.r,40.5,271.56546547744705
CFIS_LSB.413.262.r,41.0,273.6151831265295
CFIS_LSB.414.238.r,29.0,236.67429204977725
CFIS_LSB.414.239.r,29.5,237.83379710804337
CFIS_LSB.414.240.r,30.0,239.02301144450504
CFIS_LSB.414.241.r,30.5,240.24256548365506
CFIS_LSB.414.242.r,31.0,241.4931132235734
CFIS_LSB.414.243.r,31.5,242.77533319909986
CFIS_LSB.414.244.r,32.0,244.08992949595395
CFIS_LSB.414.245.r,32.5,245.43763281887126
CFIS_LSB.414.246.r,33.0,246.81920161704113
CFIS_LSB.414.247.r,33.5,248.23542327036526
CFIS_LSB.414.248.r,34.0,249.68711534030842
CFIS_LSB.414.249.r,34.5,251.17512688938496
CFIS_LSB.414.250.r,35.0,252.7003398736214
CFIS_LSB.414.251.r,35.5,254.2636706126525
CFIS_LSB.414.252.r,36.0,255.86607134245645
CFIS_LSB.414.253.r,36.5,257.5085318561084
CFIS_LSB.414.254.r,37.0,259.19208123833874
CFIS_LSB.414.255.r,37.5,260.91778970012473
CFIS_LSB.414.256.r,38.0,262.6867705200238
CFIS_LSB.414.257.r,38.5,264.50018209947757
CFIS_LSB.414.258.r,39.0,266.35923013988565
CFIS_LSB.414.259.r,39.5,268.2651699498644
CFIS_LSB.414.260.r,40.0,270.2193088917817
CFIS_LSB.414.261.r,40.5,272.22300897739245
CFIS_LSB.415.238.r,29.0,237.2459690837139
CFIS_LSB.415.239.r,29.5,238.40827487883575
CFIS_LSB.415.240.r,30.0,239.60036171369467
CFIS_LSB.415.241.r,30.5,240.82286153554796
CFIS_LSB.415.242.r,31.0,242.07642992218106
CFIS_LSB.415.243.r,31.5,243.36174704740688
CFIS_LSB.415.244.r,32.0,244.67951869763502
CFIS_LSB.415.245.r,32.5,246.03047734258834
CFIS_LSB.415.246.r,33.0,247.4153832634591
CFIS_LSB.415.247.r,33.5,248.83502574203283
CFIS_LSB.415.248.r,34.0,250.2902243145604
CFIS_LSB.415.249.r,34.5,251.7818300944318
CFIS_LSB.415.250.r,35.0,253.31072716800213
CFIS_LSB.415.251.r,35.5,254.8778340682386
CFIS_LSB.415.252.r,36.0,256.48410533120637
CFIS_LSB.415.253.r,36.5,258.130533140785
CFIS_LSB.415.254.r,37.0,259.8181490674168
CFIS_LSB.415.255.r,37.5,261.5480259071299
CFIS_LSB.415.256.r,38.0,263.3212796275601
CFIS_LSB.415.257.r,38.5,265.1390714282203
CFIS_LSB.415.258.r,39.0,267.0026099228322
CFIS_LSB.415.259.r,39.5,268.9131534521587
CFIS_LSB.415.260.r,40.0,270.8720125364478
CFIS_LSB.415.261.r,40.5,272.88055247733786
CFIS_LSB.416.238.r,29.0,237.81764611765058
CFIS_LSB.416.239.r,29.5,238.98275264962814
CFIS_LSB.416.240.r,30.0,240.1777119828843
CFIS_LSB.416.241.r,30.5,241.40315758744083
CFIS_LSB.416.242.r,31.0,242.65974662078872
CFIS_LSB.416.243.r,31.5,243.94816089571387
CFIS_LSB.416.244.r,32.0,245.26910789931605
CFIS_LSB.416.245.r,32.5,246.62332186630542
CFIS_LSB.416.246.r,33.0,248.01156490987705
CFIS_LSB.416.247.r,33.5,249.43462821370036
CFIS_LSB.416.248.r,34.0,250.89333328881233
CFIS_LSB.416.249.r,34.5,252.3885332994786
CFIS_LSB.416.250.r,35.0,253.92111446238286
CFIS_LSB.416.251.r,35.5,255.49199752382472
CFIS_LSB.416.252.r,36.0,257.1021393199562
CFIS_LSB.416.253.r,36.5,258.7525344254616
CFIS_LSB.416.254.r,37.0,260.44421689649494
CFIS_LSB.416.255.r,37.5,262.178262114135
CFIS_LSB.416.256.r,38.0,263.95578873509635
CFIS_LSB.416.257.r,38.5,265.777960756963
CFIS_LSB.416.258.r,39.0,267.6459897057788
CFIS_LSB.416.259.r,39.5,269.5611369544531
CFIS_LSB.416.260.r,40.0,271.52471618111394
CFIS_LSB.416.261.r,40.5,273.53809597728326
CFIS_LSB.417.238.r,29.0,238.38932315158723
CFIS_LSB.417.239.r,29.5,239.5572304204205
CFIS_LSB.417.240.r,30.0,240.75506225207394
CFIS_LSB.417.241.r,30.5,241.98345363933373
CFIS_LSB.417.242.r,31.0,243.24306331939638
CFIS_LSB.417.243.r,31.5,244.5345747440209
CFIS_LSB.417.244.r,32.0,245.85869710099712
CFIS_LSB.417.245.r,32.5,247.2161663900225
CFIS_LSB.417.246.r,33.0,248.60774655629504
CFIS_LSB.417.247.r,33.5,250.0342306853679
CFIS_LSB.417.248.r,34.0,251.4964422630643
CFIS_LSB.417.249.r,34.5,252.99523650452542
CFIS_LSB.417.250.r,35.0,254.5315017567636
CFIS_LSB.417.251.r,35.5,256.10616097941084
CFIS_LSB.417.252.r,36.0,257.72017330870614
CFIS_LSB.417.253.r,36.5,259.37453571013816
CFIS_LSB.417.254.r,37.0,261.07028472557306
CFIS_LSB.417.255.r,37.5,262.8084983211401
CFIS_LSB.417.256.r,38.0,264.59029784263265
CFIS_LSB.417.257.r,38.5,266.4168500857057
CFIS_LSB.417.258.r,39.0,268.28936948872536
CFIS_LSB.417.259.r,39.5,270.2091204567474
CFIS_LSB.417.260.r,40.0,272.1774198257801
CFIS_LSB.418.238.r,29.0,238.9610001855239
CFIS_LSB.418.239.r,29.5,240.13170819121288
CFIS_LSB.418.240.r,30.0,241.33241252126356
CFIS_LSB.418.241.r,30.5,242.5637496912266
CFIS_LSB.418.242.r,31.0,243.82638001800407
CFIS_LSB.418.243.r,31.5,245.12098859232788
CFIS_LSB.418.244.r,32.0,246.44828630267816
CFIS_LSB.418.245.r,32.5,247.80901091373957
CFIS_LSB.418.246.r,33.0,249.203928202713
CFIS_LSB.418.247.r,33.5,250.63383315703547
CFIS_LSB.418.248.r,34.0,252.09955123731623
CFIS_LSB.418.249.r,34.5,253.60193970957226
CFIS_LSB.418.250.r,35.0,255.14188905114432
CFIS_LSB.418.251.r,35.5,256.72032443499694
CFIS_LSB.418.252.r,36.0,258.33820729745605
CFIS_LSB.418.253.r,36.5,259.9965369948148
CFIS_LSB.418.254.r,37.0,261.6963525546512
CFIS_LSB.418.255.r,37.5,263.4387345281453
CFIS_LSB.418.256.r,38.0,265.22480695016895
CFIS_LSB.418.257.r,38.5,267.0557394144484
CFIS_LSB.418.258.r,39.0,268.932749271672
CFIS_LSB.418.259.r,39.5,270.8571039590418
CFIS_LSB.418.260.r,40.0,272.8301234704462
CFIS_LSB.419.238.r,29.0,239.53267721946057
CFIS_LSB.419.239.r,29.5,240.70618596200526
CFIS_LSB.419.240.r,30.0,241.9097627904532
CFIS_LSB.419.241.r,30.5,243.1440457431195
CFIS_LSB.419.242.r,31.0,244.40969671661173
CFIS_LSB.419.243.r,31.5,245.7074024406349
CFIS_LSB.419.244.r,32.0,247.0378755043592
CFIS_LSB.419.245.r,32.5,248.40185543745665
CFIS_LSB.419.246.r,33.0,249.800109849131
CFIS_LSB.419.247.r,33.5,251.233435628703
CFIS_LSB.419.248.r,34.0,252.7026602115682
CFIS_LSB.419.249.r,34.5,254.20864291461908
CFIS_LSB.419.250.r,35.0,255.75227634552505
CFIS_LSB.419.251.r,35.5,257.3344878905831
CFIS_LSB.419.252.r,36.0,258.9562412862059
CFIS_LSB.419.253.r,36.5,260.61853827949136
CFIS_LSB.419.254.r,37.0,262.3224203837293
CFIS_LSB.419.255.r,37.5,264.0689707351504
CFIS_LSB.419.256.r,38.0,265.85931605770526
CFIS_LSB.419.257.r,38.5,267.69462874319106
CFIS_LSB.419.258.r,39.0,269.57612905461855
CFIS_LSB.419.259.r,39.5,271.5050874613362
CFIS_LSB.420.238.r,29.0,240.10435425339722
CFIS_LSB.420.239.r,29.5,241.28066373279762
CFIS_LSB.420.240.r,30.0,242.4871130596428
CFIS_LSB.420.241.r,30.5,243.72434179501238
CFIS_LSB.420.242.r,31.0,244.9930134152194
CFIS_LSB.420.243.r,31.5,246.29381628894188
